seriesID,seriesCode,seriesName,seriesParent,seriesUnits,entityID,entityIso,entityName,dataValue,dataYear,dataNote,dataSource,seriesDescription,_source_file,dataValue 1,dataValue 2,dataValue 3,dataValue 4,dataValue 5,dataValue 6,dataValue 7,dataValue 8,dataValue 9,dataValue 10,dataValue 11,dataValue 12,dataValue 13,dataValue 14
3945,trQOS_MonitoringRequired,Quality of service monitoring required,,,34,BGD,Bangladesh,,2020,,,,quality-of-service-qo-s-regulatory-framework_1773180185168.csv,,,,,,,,,,,,,,
3945,trQOS_MonitoringRequired,Quality of service monitoring required,,,34,BGD,Bangladesh,,2021,,,,quality-of-service-qo-s-regulatory-framework_1773180185168.csv,,,,,,,,,,,,,,
3945,trQOS_MonitoringRequired,Quality of service monitoring required,,,34,BGD,Bangladesh,,2022,,,,quality-of-service-qo-s-regulatory-framework_1773180185168.csv,,,,,,,,,,,,,,
3948,trQOS_MonitoringRequired_Yes_Services,Services subject to QoS monitoring,,,34,BGD,Bangladesh,,2012,,,,quality-of-service-qo-s-regulatory-framework_1773180185168.csv,,,,,,,,,,,,,,
3948,trQOS_MonitoringRequired_Yes_Services,Services subject to QoS monitoring,,,34,BGD,Bangladesh,,2013,,,,quality-of-service-qo-s-regulatory-framework_1773180185168.csv,,,,,,,,,,,,,,
3948,trQOS_MonitoringRequired_Yes_Services,Services subject to QoS monitoring,,,34,BGD,Bangladesh,,2015,,,,quality-of-service-qo-s-regulatory-framework_1773180185168.csv,Mobile telephony,Fixed broadband internet access,,,,,,,,,,,,
3948,trQOS_MonitoringRequired_Yes_Services,Services subject to QoS monitoring,,,34,BGD,Bangladesh,,2018,,,,quality-of-service-qo-s-regulatory-framework_1773180185168.csv,All regulated services,Mobile telephony,Fixed broadband internet access,Fixed telephony,Fixed wireless,Telephony interconnection,Internet interconnection,Leased lines,,,,,,
3948,trQOS_MonitoringRequired_Yes_Services,Services subject to QoS monitoring,,,34,BGD,Bangladesh,,2020,,,,quality-of-service-qo-s-regulatory-framework_1773180185168.csv,All regulated services,Mobile telephony,Fixed telephony,Fixed wireless,Fixed broadband internet access,,,,,,,,,
3948,trQOS_MonitoringRequired_Yes_Services,Services subject to QoS monitoring,,,34,BGD,Bangladesh,,2021,,,,quality-of-service-qo-s-regulatory-framework_1773180185168.csv,All regulated services,Fixed wireless,Fixed telephony,Fixed broadband internet access,Mobile telephony,,,,,,,,,
3948,trQOS_MonitoringRequired_Yes_Services,Services subject to QoS monitoring,,,34,BGD,Bangladesh,,2022,,,,quality-of-service-qo-s-regulatory-framework_1773180185168.csv,All regulated services,Fixed broadband internet access,Mobile telephony,Fixed telephony,Fixed wireless,,,,,,,,,
3953,trQOS_Sanctions,Sanctions for non-conformance with QoS requirements exist,,,34,BGD,Bangladesh,,2018,,,,quality-of-service-qo-s-regulatory-framework_1773180185168.csv,Publicizing failures,Monetary compensation to users,Stringent improvement plans,Fines,,,,,,,,,,
3953,trQOS_Sanctions,Sanctions for non-conformance with QoS requirements exist,,,34,BGD,Bangladesh,,2020,,,,quality-of-service-qo-s-regulatory-framework_1773180185168.csv,Publicizing failures,Monetary compensation to users,Stringent improvement plans,License suspension,Fines,Naming and shaming,Suspension of sales,,,,,,,
3953,trQOS_Sanctions,Sanctions for non-conformance with QoS requirements exist,,,34,BGD,Bangladesh,,2021,,,,quality-of-service-qo-s-regulatory-framework_1773180185168.csv,Fines,Monetary compensation to users,Publicizing failures,Stringent improvement plans,License suspension,Suspension of sales,Naming and shaming,,,,,,,
3953,trQOS_Sanctions,Sanctions for non-conformance with QoS requirements exist,,,34,BGD,Bangladesh,,2022,,,,quality-of-service-qo-s-regulatory-framework_1773180185168.csv,License suspension,Publicizing failures,Stringent improvement plans,Monetary compensation to users,Fines,Naming and shaming,Suspension of sales,,,,,,,
21618,trQoSSanctionApplied,Sanctions for non-conformance with QoS requirements applied,,,34,BGD,Bangladesh,,2018,,,,quality-of-service-qo-s-regulatory-framework_1773180185168.csv,Stringent improvement plans,Rebates to users,Fines,,,,,,,,,,,
21618,trQoSSanctionApplied,Sanctions for non-conformance with QoS requirements applied,,,34,BGD,Bangladesh,,2020,,,,quality-of-service-qo-s-regulatory-framework_1773180185168.csv,Publicizing failures,Stringent improvement plans,Rebates to users,,,,,,,,,,,
21618,trQoSSanctionApplied,Sanctions for non-conformance with QoS requirements applied,,,34,BGD,Bangladesh,,2021,,,,quality-of-service-qo-s-regulatory-framework_1773180185168.csv,Rebates to users,Publicizing failures,Stringent improvement plans,,,,,,,,,,,
21618,trQoSSanctionApplied,Sanctions for non-conformance with QoS requirements applied,,,34,BGD,Bangladesh,,2022,,,,quality-of-service-qo-s-regulatory-framework_1773180185168.csv,Publicizing failures,Stringent improvement plans,Rebates to users,,,,,,,,,,,
34243,i147f,Fault Resolution Period for Fixed Broadband Service,,hours,34,BGD,Bangladesh,5.0,2020,"June, 2021",Bangladesh Telecommunication Regulatory Commission,The average time taken to clear customer fault reports for fixed broadband networks (in hours). Computed as the total number of working hours taken for all faults cleared by total the number of faults,fault-resolution-period-for-fixed-broadband-service_1773180206789.csv,,,,,,,,,,,,,,
34243,i147f,Fault Resolution Period for Fixed Broadband Service,,hours,34,BGD,Bangladesh,1.92,2021,"June, 2022",Bangladesh Telecommunication Regulatory Commission,The average time taken to clear customer fault reports for fixed broadband networks (in hours). Computed as the total number of working hours taken for all faults cleared by total the number of faults,fault-resolution-period-for-fixed-broadband-service_1773180206789.csv,,,,,,,,,,,,,,
34243,i147f,Fault Resolution Period for Fixed Broadband Service,,hours,34,BGD,Bangladesh,1.2,2022,,Bangladesh Telecommunication Regulatory Commission,The average time taken to clear customer fault reports for fixed broadband networks (in hours). Computed as the total number of working hours taken for all faults cleared by total the number of faults,fault-resolution-period-for-fixed-broadband-service_1773180206789.csv,,,,,,,,,,,,,,
34243,i147f,Fault Resolution Period for Fixed Broadband Service,,hours,34,BGD,Bangladesh,1.44,2023,"June, 2024",Bangladesh Telecommunication Regulatory Commission,The average time taken to clear customer fault reports for fixed broadband networks (in hours). Computed as the total number of working hours taken for all faults cleared by total the number of faults,fault-resolution-period-for-fixed-broadband-service_1773180206789.csv,,,,,,,,,,,,,,
34243,i147f,Fault Resolution Period for Fixed Broadband Service,,hours,34,BGD,Bangladesh,1.44,2024,"December, 2024",Bangladesh Telecommunication Regulatory Commission,The average time taken to clear customer fault reports for fixed broadband networks (in hours). Computed as the total number of working hours taken for all faults cleared by total the number of faults,fault-resolution-period-for-fixed-broadband-service_1773180206789.csv,,,,,,,,,,,,,,
20366,tpInternetConn_Access,Country access to international connectivity,,,34,BGD,Bangladesh,,2022,,,Country access to international connectivity,country-access-to-international-connectivity_1773179914862.csv,,,,,,,,,,,,,,
11893,tpInterInternetConn_TypeConnection,Type of connection to international transit,,,34,BGD,Bangladesh,,2012,,,Type of connection to international transit,type-of-connection-to-international-transit_1773179931269.csv,Direct national connection to international Internet,National Gateway,By using IP transit,,,,,,,,,,,
11893,tpInterInternetConn_TypeConnection,Type of connection to international transit,,,34,BGD,Bangladesh,,2013,,,Type of connection to international transit,type-of-connection-to-international-transit_1773179931269.csv,By using IP transit,National Gateway,Direct national connection to international Internet,,,,,,,,,,,
11893,tpInterInternetConn_TypeConnection,Type of connection to international transit,,,34,BGD,Bangladesh,,2014,,,Type of connection to international transit,type-of-connection-to-international-transit_1773179931269.csv,National Gateway,By using IP transit,Direct national connection to international Internet,,,,,,,,,,,
11893,tpInterInternetConn_TypeConnection,Type of connection to international transit,,,34,BGD,Bangladesh,,2022,,,Type of connection to international transit,type-of-connection-to-international-transit_1773179931269.csv,Direct national connection to international Internet,By using IP transit,Both by using IP hub and IP transit,National Gateway,,,,,,,,,,
372,i81$,Annual investment in telecommunication services,,USD,34,BGD,Bangladesh,89709071.7299578,2000,,,"Annual investment in telecommunication services refers to the investment during the financial year made by entities providing telecommunication networks and/or services (including fixed, mobile and Internet services, as well as the transmission of TV signals) for acquiring or upgrading fixed assets (usually referred to as CAPEX), less disinvestment owing to disposals of fixed assets",annual-investment-in-telecommunication-services_1773180924383.csv,,,,,,,,,,,,,,
372,i81$,Annual investment in telecommunication services,,USD,34,BGD,Bangladesh,69951621.5731948,2001,,,"Annual investment in telecommunication services refers to the investment during the financial year made by entities providing telecommunication networks and/or services (including fixed, mobile and Internet services, as well as the transmission of TV signals) for acquiring or upgrading fixed assets (usually referred to as CAPEX), less disinvestment owing to disposals of fixed assets",annual-investment-in-telecommunication-services_1773180924383.csv,,,,,,,,,,,,,,
372,i81$,Annual investment in telecommunication services,,USD,34,BGD,Bangladesh,80065641.7343237,2002,,,"Annual investment in telecommunication services refers to the investment during the financial year made by entities providing telecommunication networks and/or services (including fixed, mobile and Internet services, as well as the transmission of TV signals) for acquiring or upgrading fixed assets (usually referred to as CAPEX), less disinvestment owing to disposals of fixed assets",annual-investment-in-telecommunication-services_1773180924383.csv,,,,,,,,,,,,,,
372,i81$,Annual investment in telecommunication services,,USD,34,BGD,Bangladesh,1715740076.92187,2009,,,"Annual investment in telecommunication services refers to the investment during the financial year made by entities providing telecommunication networks and/or services (including fixed, mobile and Internet services, as well as the transmission of TV signals) for acquiring or upgrading fixed assets (usually referred to as CAPEX), less disinvestment owing to disposals of fixed assets",annual-investment-in-telecommunication-services_1773180924383.csv,,,,,,,,,,,,,,
372,i81$,Annual investment in telecommunication services,,USD,34,BGD,Bangladesh,261816607.703629,2010,,,"Annual investment in telecommunication services refers to the investment during the financial year made by entities providing telecommunication networks and/or services (including fixed, mobile and Internet services, as well as the transmission of TV signals) for acquiring or upgrading fixed assets (usually referred to as CAPEX), less disinvestment owing to disposals of fixed assets",annual-investment-in-telecommunication-services_1773180924383.csv,,,,,,,,,,,,,,
372,i81$,Annual investment in telecommunication services,,USD,34,BGD,Bangladesh,1074239409.70218,2011,,,"Annual investment in telecommunication services refers to the investment during the financial year made by entities providing telecommunication networks and/or services (including fixed, mobile and Internet services, as well as the transmission of TV signals) for acquiring or upgrading fixed assets (usually referred to as CAPEX), less disinvestment owing to disposals of fixed assets",annual-investment-in-telecommunication-services_1773180924383.csv,,,,,,,,,,,,,,
372,i81$,Annual investment in telecommunication services,,USD,34,BGD,Bangladesh,765114447.658323,2012,,,"Annual investment in telecommunication services refers to the investment during the financial year made by entities providing telecommunication networks and/or services (including fixed, mobile and Internet services, as well as the transmission of TV signals) for acquiring or upgrading fixed assets (usually referred to as CAPEX), less disinvestment owing to disposals of fixed assets",annual-investment-in-telecommunication-services_1773180924383.csv,,,,,,,,,,,,,,
372,i81$,Annual investment in telecommunication services,,USD,34,BGD,Bangladesh,1508899432.21131,2013,,,"Annual investment in telecommunication services refers to the investment during the financial year made by entities providing telecommunication networks and/or services (including fixed, mobile and Internet services, as well as the transmission of TV signals) for acquiring or upgrading fixed assets (usually referred to as CAPEX), less disinvestment owing to disposals of fixed assets",annual-investment-in-telecommunication-services_1773180924383.csv,,,,,,,,,,,,,,
372,i81$,Annual investment in telecommunication services,,USD,34,BGD,Bangladesh,958379647.595987,2014,,,"Annual investment in telecommunication services refers to the investment during the financial year made by entities providing telecommunication networks and/or services (including fixed, mobile and Internet services, as well as the transmission of TV signals) for acquiring or upgrading fixed assets (usually referred to as CAPEX), less disinvestment owing to disposals of fixed assets",annual-investment-in-telecommunication-services_1773180924383.csv,,,,,,,,,,,,,,
372,i81$,Annual investment in telecommunication services,,USD,34,BGD,Bangladesh,1487737685.24656,2015,,,"Annual investment in telecommunication services refers to the investment during the financial year made by entities providing telecommunication networks and/or services (including fixed, mobile and Internet services, as well as the transmission of TV signals) for acquiring or upgrading fixed assets (usually referred to as CAPEX), less disinvestment owing to disposals of fixed assets",annual-investment-in-telecommunication-services_1773180924383.csv,,,,,,,,,,,,,,
372,i81$,Annual investment in telecommunication services,,USD,34,BGD,Bangladesh,1341791216.27925,2016,,,"Annual investment in telecommunication services refers to the investment during the financial year made by entities providing telecommunication networks and/or services (including fixed, mobile and Internet services, as well as the transmission of TV signals) for acquiring or upgrading fixed assets (usually referred to as CAPEX), less disinvestment owing to disposals of fixed assets",annual-investment-in-telecommunication-services_1773180924383.csv,,,,,,,,,,,,,,
372,i81$,Annual investment in telecommunication services,,USD,34,BGD,Bangladesh,1367414003.42948,2017,,,"Annual investment in telecommunication services refers to the investment during the financial year made by entities providing telecommunication networks and/or services (including fixed, mobile and Internet services, as well as the transmission of TV signals) for acquiring or upgrading fixed assets (usually referred to as CAPEX), less disinvestment owing to disposals of fixed assets",annual-investment-in-telecommunication-services_1773180924383.csv,,,,,,,,,,,,,,
372,i81$,Annual investment in telecommunication services,,USD,34,BGD,Bangladesh,1409463098.36232,2018,,,"Annual investment in telecommunication services refers to the investment during the financial year made by entities providing telecommunication networks and/or services (including fixed, mobile and Internet services, as well as the transmission of TV signals) for acquiring or upgrading fixed assets (usually referred to as CAPEX), less disinvestment owing to disposals of fixed assets",annual-investment-in-telecommunication-services_1773180924383.csv,,,,,,,,,,,,,,
372,i81$,Annual investment in telecommunication services,,USD,34,BGD,Bangladesh,679068549.639241,2019,,,"Annual investment in telecommunication services refers to the investment during the financial year made by entities providing telecommunication networks and/or services (including fixed, mobile and Internet services, as well as the transmission of TV signals) for acquiring or upgrading fixed assets (usually referred to as CAPEX), less disinvestment owing to disposals of fixed assets",annual-investment-in-telecommunication-services_1773180924383.csv,,,,,,,,,,,,,,
372,i81$,Annual investment in telecommunication services,,USD,34,BGD,Bangladesh,1103469474.94184,2020,,,"Annual investment in telecommunication services refers to the investment during the financial year made by entities providing telecommunication networks and/or services (including fixed, mobile and Internet services, as well as the transmission of TV signals) for acquiring or upgrading fixed assets (usually referred to as CAPEX), less disinvestment owing to disposals of fixed assets",annual-investment-in-telecommunication-services_1773180924383.csv,,,,,,,,,,,,,,
